Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
NACC1 	 N2 	 0.1468345 	 0.1257937 	 1.167265 	 1.584657 	 -112.9415 	 -108.9415 	 0.3230359 	 -8099.861 	 -8099.777 	 0.3027032 	 -210.9052 
NACC1 	 N3 	 0.1704246 	 0.1257937 	 1.354795 	 1.627977 	 -106.8748 	 -96.87476 	 0.3238068 	 -8206.13 	 -8205.948 	 0.2705876 	 -202.0456 
DNMT3L 	 U 	 Inf 	 0.1480159 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3L 	 LR 	 0.3474935 	 0.1480159 	 2.347678 	 1.539686 	 -92.14366 	 -91.66366 	 0.9034832 	 -3785.318 	 -3785.306 	 22.71946 	 -101.5149 
DNMT3L 	 N1 	 0.4958206 	 0.1480159 	 3.34978 	 1.549845 	 -81.28874 	 -80.28874 	 1.239551 	 -4937.648 	 -4937.624 	 7.171004 	 -131.2839 
DNMT3L 	 N2 	 0.7548827 	 0.1480159 	 5.100012 	 1.584657 	 -67.09832 	 -63.09832 	 1.660742 	 -7867.612 	 -7867.527 	 0.3817515 	 -204.4087 
DNMT3L 	 N3 	 0.8808386 	 0.1480159 	 5.950974 	 1.627977 	 -60.88248 	 -50.88248 	 1.673593 	 -8245.658 	 -8245.476 	 0.2601109 	 -203.1513 
EZH2 	 U 	 Inf 	 0.2599206 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EZH2 	 LR 	 0.1710805 	 0.2599206 	 0.6582028 	 1.539686 	 -111.9848 	 -111.5048 	 0.4448093 	 -5452.061 	 -5452.049 	 4.297976 	 -148.1371 
EZH2 	 N1 	 0.1660558 	 0.2599206 	 0.6388713 	 1.549845 	 -111.9177 	 -110.9177 	 0.4151396 	 -5545.455 	 -5545.431 	 3.907296 	 -148.2855 
EZH2 	 N2 	 0.1879605 	 0.2599206 	 0.7231456 	 1.584657 	 -106.0276 	 -102.0276 	 0.413513 	 -6703.827 	 -6703.742 	 1.22096 	 -171.8553 
EZH2 	 N3 	 0.224046 	 0.2599206 	 0.8619784 	 1.627977 	 -99.21513 	 -89.21513 	 0.4256874 	 -6680.135 	 -6679.954 	 1.24273 	 -159.3604 
EED 	 U 	 Inf 	 0.1972222 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EED 	 LR 	 0.2040918 	 0.1972222 	 1.034832 	 1.539686 	 -107.0446 	 -106.5646 	 0.5306386 	 -5880.023 	 -5880.011 	 2.802776 	 -160.108 
EED 	 N1 	 0.2182145 	 0.1972222 	 1.10644 	 1.549845 	 -104.2693 	 -103.2693 	 0.5455362 	 -6234.212 	 -6234.188 	 1.963594 	 -167.5514 
EED 	 N2 	 0.270677 	 0.1972222 	 1.372447 	 1.584657 	 -95.81614 	 -91.81614 	 0.5954893 	 -7515.57 	 -7515.486 	 0.5426475 	 -194.5614 
EED 	 N3 	 0.3196663 	 0.1972222 	 1.620843 	 1.627977 	 -89.26319 	 -79.26319 	 0.607366 	 -7774.378 	 -7774.196 	 0.4165126 	 -189.9686 
SMARCC2 	 U 	 Inf 	 0.01706349 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMARCC2 	 LR 	 0.02655039 	 0.01706349 	 1.555976 	 1.539686 	 -164.1513 	 -163.6713 	 0.06903101 	 -7265.754 	 -7265.742 	 0.7020601 	 -198.8698 
SMARCC2 	 N1 	 0.02453979 	 0.01706349 	 1.438146 	 1.549845 	 -165.4544 	 -164.4544 	 0.06134948 	 -6790.156 	 -6790.132 	 1.126808 	 -183.1023 
SMARCC2 	 N2 	 0.04548274 	 0.01706349 	 2.6655 	 1.584657 	 -145.7567 	 -141.7567 	 0.100062 	 -9495.554 	 -9495.469 	 0.0750725 	 -249.9456 
SMARCC2 	 N3 	 0.05408654 	 0.01706349 	 3.169723 	 1.627977 	 -139.0106 	 -129.0106 	 0.1027644 	 -9759.825 	 -9759.643 	 0.05730874 	 -245.5056 
NODAL 	 U 	 Inf 	 0.1793651 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NODAL 	 LR 	 0.1687711 	 0.1793651 	 0.9409363 	 1.539686 	 -112.3653 	 -111.8853 	 0.4388049 	 -4137.105 	 -4137.092 	 15.98718 	 -111.3551 
NODAL 	 N1 	 0.1933642 	 0.1793651 	 1.078048 	 1.549845 	 -107.6546 	 -106.6546 	 0.4834104 	 -6818.377 	 -6818.353 	 1.095483 	 -183.8917 
NODAL 	 N2 	 0.2075777 	 0.1793651 	 1.157292 	 1.584657 	 -103.2479 	 -99.2479 	 0.456671 	 -7330.989 	 -7330.905 	 0.6525296 	 -189.3983 
NODAL 	 N3 	 0.238243 	 0.1793651 	 1.328257 	 1.627977 	 -97.49482 	 -87.49482 	 0.4526616 	 -7391.219 	 -7391.037 	 0.6107534 	 -179.2509 
CDH1 	 U 	 Inf 	 0.1575397 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDH1 	 LR 	 0.2228704 	 0.1575397 	 1.414694 	 1.539686 	 -104.58 	 -104.1 	 0.579463 	 -4916.186 	 -4916.174 	 7.341069 	 -133.1476 
CDH1 	 N1 	 0.2821886 	 0.1575397 	 1.791222 	 1.549845 	 -97.07062 	 -96.07062 	 0.7054715 	 -6598.035 	 -6598.011 	 1.365222 	 -177.7283 
CDH1 	 N2 	 0.3471442 	 0.1575397 	 2.203535 	 1.584657 	 -88.84934 	 -84.84934 	 0.7637171 	 -8274.195 	 -8274.111 	 0.2543199 	 -215.7817 
CDH1 	 N3 	 0.4044127 	 0.1575397 	 2.567053 	 1.627977 	 -82.67876 	 -72.67876 	 0.7683841 	 -8395.235 	 -8395.054 	 0.2240075 	 -207.3353 
LEFTY2 	 U 	 Inf 	 0.1623016 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LEFTY2 	 LR 	 0.6815362 	 0.1623016 	 4.199196 	 1.539686 	 -73.28277 	 -72.80277 	 1.771994 	 -3361.959 	 -3361.947 	 34.67985 	 -89.67269 
LEFTY2 	 N1 	 0.9267132 	 0.1623016 	 5.709822 	 1.549845 	 -63.7767 	 -62.7767 	 2.316783 	 -4758.445 	 -4758.421 	 8.57687 	 -126.2712 
LEFTY2 	 N2 	 1.365458 	 0.1623016 	 8.413089 	 1.584657 	 -50.50321 	 -46.50321 	 3.004007 	 -7788.229 	 -7788.144 	 0.4132586 	 -202.1882 
LEFTY2 	 N3 	 1.616055 	 0.1623016 	 9.95711 	 1.627977 	 -43.89016 	 -33.89016 	 3.070504 	 -8103.862 	 -8103.68 	 0.299694 	 -199.1849 
RIF1 	 U 	 Inf 	 0.1380952 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
RIF1 	 LR 	 0.2699736 	 0.1380952 	 1.954981 	 1.539686 	 -99.21148 	 -98.73148 	 0.7019313 	 -5226.299 	 -5226.287 	 5.385341 	 -141.8221 
RIF1 	 N1 	 0.3122934 	 0.1380952 	 2.261435 	 1.549845 	 -94.23233 	 -93.23233 	 0.7807335 	 -6614.849 	 -6614.825 	 1.342481 	 -178.1986 
RIF1 	 N2 	 0.3457576 	 0.1380952 	 2.503762 	 1.584657 	 -88.96141 	 -84.96141 	 0.7606667 	 -6978.399 	 -6978.314 	 0.9280583 	 -179.5356 
RIF1 	 N3 	 0.4097114 	 0.1380952 	 2.966875 	 1.627977 	 -82.31428 	 -72.31428 	 0.7784516 	 -8661.542 	 -8661.36 	 0.1716812 	 -214.7844 
ETV5 	 U 	 Inf 	 0.2174603 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ETV5 	 LR 	 0.2150396 	 0.2174603 	 0.9888684 	 1.539686 	 -105.5815 	 -105.1015 	 0.559103 	 -5994.957 	 -5994.945 	 2.49875 	 -163.323 
ETV5 	 N1 	 0.2483629 	 0.2174603 	 1.142107 	 1.549845 	 -100.6458 	 -99.64579 	 0.6209072 	 -5738.577 	 -5738.553 	 3.221725 	 -153.6875 
ETV5 	 N2 	 0.2517449 	 0.2174603 	 1.157659 	 1.584657 	 -97.84641 	 -93.84641 	 0.5538388 	 -6312.345 	 -6312.26 	 1.805302 	 -160.9047 
ETV5 	 N3 	 0.2955 	 0.2174603 	 1.358869 	 1.627977 	 -91.46423 	 -81.46423 	 0.5614501 	 -6762.637 	 -6762.455 	 1.144413 	 -161.6682 
DNMT3B 	 U 	 Inf 	 0.1547619 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3B 	 LR 	 0.1810792 	 0.1547619 	 1.17005 	 1.539686 	 -110.3944 	 -109.9144 	 0.470806 	 -4172.205 	 -4172.193 	 15.43629 	 -112.3369 
DNMT3B 	 N1 	 0.2780712 	 0.1547619 	 1.796768 	 1.549845 	 -97.48217 	 -96.48217 	 0.695178 	 -6555.779 	 -6555.755 	 1.424087 	 -176.5463 
DNMT3B 	 N2 	 0.2915221 	 0.1547619 	 1.883681 	 1.584657 	 -93.73883 	 -89.73883 	 0.6413486 	 -7966.398 	 -7966.313 	 0.3458769 	 -207.172 
DNMT3B 	 N3 	 0.3577573 	 0.1547619 	 2.311662 	 1.627977 	 -86.11103 	 -76.11103 	 0.6797388 	 -8500.012 	 -8499.83 	 0.2017457 	 -210.2661 
KDM5A 	 U 	 Inf 	 0.1888889 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDM5A 	 LR 	 0.1939952 	 0.1888889 	 1.027034 	 1.539686 	 -108.4652 	 -107.9852 	 0.5043876 	 -5354.256 	 -5354.244 	 4.73912 	 -145.4013 
KDM5A 	 N1 	 0.2670597 	 0.1888889 	 1.413845 	 1.549845 	 -98.61351 	 -97.61351 	 0.6676492 	 -4575.304 	 -4575.28 	 10.2988 	 -121.1484 
KDM5A 	 N2 	 0.2486378 	 0.1888889 	 1.316318 	 1.584657 	 -98.19415 	 -94.19415 	 0.5470031 	 -7094.724 	 -7094.64 	 0.8262399 	 -182.7895 
KDM5A 	 N3 	 0.2708877 	 0.1888889 	 1.434111 	 1.627977 	 -93.89924 	 -83.89924 	 0.5146866 	 -7987.554 	 -7987.372 	 0.3366197 	 -195.9316 
JARID2 	 U 	 Inf 	 0.1376984 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
JARID2 	 LR 	 0.2084612 	 0.1376984 	 1.513897 	 1.539686 	 -106.4515 	 -105.9715 	 0.5419992 	 -5029.932 	 -5029.92 	 6.552531 	 -136.3293 
JARID2 	 N1 	 0.2967567 	 0.1376984 	 2.15512 	 1.549845 	 -95.66119 	 -94.66119 	 0.7418916 	 -7500.235 	 -7500.211 	 0.5543378 	 -202.9646 
JARID2 	 N2 	 0.3159264 	 0.1376984 	 2.294336 	 1.584657 	 -91.48781 	 -87.48781 	 0.695038 	 -8310.314 	 -8310.229 	 0.2453069 	 -216.792 
JARID2 	 N3 	 0.3654815 	 0.1376984 	 2.654217 	 1.627977 	 -85.51293 	 -75.51293 	 0.6944148 	 -8347.3 	 -8347.118 	 0.2349957 	 -205.9944 
LOX 	 U 	 Inf 	 0.2130952 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LOX 	 LR 	 0.1254729 	 0.2130952 	 0.5888116 	 1.539686 	 -120.666 	 -120.186 	 0.3262297 	 -4809.928 	 -4809.916 	 8.163194 	 -130.1753 
LOX 	 N1 	 0.2209056 	 0.2130952 	 1.036652 	 1.549845 	 -103.9261 	 -102.9261 	 0.5522641 	 -4916.178 	 -4916.154 	 7.326469 	 -130.6833 
LOX 	 N2 	 0.2982266 	 0.2130952 	 1.399499 	 1.584657 	 -93.10217 	 -89.10217 	 0.6560986 	 -7734.63 	 -7734.545 	 0.43599 	 -200.6889 
LOX 	 N3 	 0.3454077 	 0.2130952 	 1.620908 	 1.627977 	 -87.09465 	 -77.09465 	 0.6562746 	 -7828.149 	 -7827.968 	 0.3947289 	 -191.4727 
Wnt3 	 U 	 Inf 	 0.0797619 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Wnt3 	 LR 	 0.06369723 	 0.0797619 	 0.7985921 	 1.539686 	 -139.6486 	 -139.1686 	 0.1656128 	 -5909.758 	 -5909.746 	 2.720743 	 -160.9398 
Wnt3 	 N1 	 0.06073853 	 0.0797619 	 0.761498 	 1.549845 	 -140.0785 	 -139.0785 	 0.1518463 	 -9001.518 	 -9001.494 	 0.1237162 	 -244.9585 
Wnt3 	 N2 	 0.07003481 	 0.0797619 	 0.8780484 	 1.584657 	 -133.6703 	 -129.6703 	 0.1540766 	 -9780.926 	 -9780.842 	 0.05645066 	 -257.928 
Wnt3 	 N3 	 0.08054292 	 0.0797619 	 1.009792 	 1.627977 	 -127.8608 	 -117.8608 	 0.1530316 	 -10101.47 	 -10101.29 	 0.04073761 	 -255.062 
Gata6 	 U 	 Inf 	 0.1575397 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Gata6 	 LR 	 0.1334977 	 0.1575397 	 0.8473908 	 1.539686 	 -118.9302 	 -118.4502 	 0.347094 	 -5642.738 	 -5642.726 	 3.552521 	 -153.4707 
Gata6 	 N1 	 0.1325781 	 0.1575397 	 0.8415538 	 1.549845 	 -118.2219 	 -117.2219 	 0.3314453 	 -5399.19 	 -5399.166 	 4.522044 	 -144.1941 
Gata6 	 N2 	 0.1900636 	 0.1575397 	 1.206449 	 1.584657 	 -105.716 	 -101.716 	 0.4181399 	 -7752.009 	 -7751.924 	 0.4284858 	 -201.1751 
Gata6 	 N3 	 0.2071342 	 0.1575397 	 1.314806 	 1.627977 	 -101.4127 	 -91.41269 	 0.393555 	 -8212.722 	 -8212.54 	 0.2688115 	 -202.23 
DPPA2 	 U 	 Inf 	 0.118254 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DPPA2 	 LR 	 0.1389636 	 0.118254 	 1.175128 	 1.539686 	 -117.8066 	 -117.3266 	 0.3613053 	 -4348.419 	 -4348.407 	 12.94466 	 -117.266 
DPPA2 	 N1 	 0.2627016 	 0.118254 	 2.221503 	 1.549845 	 -99.07421 	 -98.07421 	 0.656754 	 -8799.737 	 -8799.713 	 0.1513463 	 -239.3143 
DPPA2 	 N2 	 0.2800491 	 0.118254 	 2.3682 	 1.584657 	 -94.86305 	 -90.86305 	 0.6161079 	 -9685.423 	 -9685.339 	 0.06210176 	 -255.2566 
DPPA2 	 N3 	 0.3186227 	 0.118254 	 2.694393 	 1.627977 	 -89.35476 	 -79.35476 	 0.605383 	 -10095.74 	 -10095.56 	 0.0409714 	 -254.9018 
SALL1 	 U 	 Inf 	 0.1619048 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL1 	 LR 	 0.2852454 	 0.1619048 	 1.76181 	 1.539686 	 -97.67076 	 -97.19076 	 0.741638 	 -5225.856 	 -5225.844 	 5.387727 	 -141.8097 
SALL1 	 N1 	 0.3473474 	 0.1619048 	 2.145381 	 1.549845 	 -91.25362 	 -90.25362 	 0.8683686 	 -6929.554 	 -6929.53 	 0.9803251 	 -187.0015 
SALL1 	 N2 	 0.4088582 	 0.1619048 	 2.5253 	 1.584657 	 -84.26776 	 -80.26776 	 0.8994879 	 -7520.39 	 -7520.306 	 0.5400407 	 -194.6962 
SALL1 	 N3 	 0.4594254 	 0.1619048 	 2.837628 	 1.627977 	 -79.10762 	 -69.10762 	 0.8729083 	 -7848.516 	 -7848.334 	 0.3867789 	 -192.0424 
TCF3 	 U 	 Inf 	 0.2460317 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TCF3 	 LR 	 0.2228942 	 0.2460317 	 0.9059572 	 1.539686 	 -104.577 	 -104.097 	 0.579525 	 -4894.862 	 -4894.85 	 7.499126 	 -132.5511 
TCF3 	 N1 	 0.2356901 	 0.2460317 	 0.9579664 	 1.549845 	 -102.1122 	 -101.1122 	 0.5892253 	 -5365.707 	 -5365.682 	 4.675867 	 -143.2575 
TCF3 	 N2 	 0.2755408 	 0.2460317 	 1.11994 	 1.584657 	 -95.31746 	 -91.31746 	 0.6061898 	 -6041.677 	 -6041.592 	 2.365822 	 -153.3336 
TCF3 	 N3 	 0.4034237 	 0.2460317 	 1.639722 	 1.627977 	 -82.74732 	 -72.74732 	 0.766505 	 -7939.338 	 -7939.156 	 0.3532308 	 -194.5829 
PTPN6 	 U 	 Inf 	 0.1369048 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PTPN6 	 LR 	 0.1216266 	 0.1369048 	 0.8884032 	 1.539686 	 -121.5378 	 -121.0578 	 0.3162292 	 -5165.362 	 -5165.35 	 5.723364 	 -140.1175 
PTPN6 	 N1 	 0.1612975 	 0.1369048 	 1.178173 	 1.549845 	 -112.7317 	 -111.7317 	 0.4032437 	 -7826.625 	 -7826.601 	 0.4000983 	 -212.0944 
PTPN6 	 N2 	 0.1923747 	 0.1369048 	 1.405171 	 1.584657 	 -105.3776 	 -101.3776 	 0.4232242 	 -8184.438 	 -8184.354 	 0.2781776 	 -213.271 
PTPN6 	 N3 	 0.2067535 	 0.1369048 	 1.5102 	 1.627977 	 -101.4642 	 -91.4642 	 0.3928317 	 -8469.359 	 -8469.177 	 0.2080191 	 -209.4086 
USP16 	 U 	 Inf 	 0.1535714 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
USP16 	 LR 	 0.1124879 	 0.1535714 	 0.7324795 	 1.539686 	 -123.7249 	 -123.2449 	 0.2924686 	 -6289.887 	 -6289.875 	 1.861077 	 -171.5728 
USP16 	 N1 	 0.1196348 	 0.1535714 	 0.7790174 	 1.549845 	 -121.0983 	 -120.0983 	 0.2990871 	 -7438.076 	 -7438.052 	 0.5898515 	 -201.2259 
USP16 	 N2 	 0.1262777 	 0.1535714 	 0.8222737 	 1.584657 	 -117.1645 	 -113.1645 	 0.277811 	 -8213.762 	 -8213.677 	 0.2701469 	 -214.0912 
USP16 	 N3 	 0.1453096 	 0.1535714 	 0.9462022 	 1.627977 	 -111.3387 	 -101.3387 	 0.2760883 	 -8220.461 	 -8220.28 	 0.2667412 	 -202.4465 
SETD1A 	 U 	 Inf 	 0.1269841 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SETD1A 	 LR 	 0.2246152 	 0.1269841 	 1.768845 	 1.539686 	 -104.3617 	 -103.8817 	 0.5839995 	 -6482.736 	 -6482.724 	 1.534951 	 -176.9672 
SETD1A 	 N1 	 0.2715314 	 0.1269841 	 2.13831 	 1.549845 	 -98.14855 	 -97.14855 	 0.6788286 	 -6317.711 	 -6317.687 	 1.806445 	 -169.887 
SETD1A 	 N2 	 0.2870177 	 0.1269841 	 2.260264 	 1.584657 	 -94.17484 	 -90.17484 	 0.6314389 	 -7126.466 	 -7126.382 	 0.8004509 	 -183.6774 
SETD1A 	 N3 	 0.3485338 	 0.1269841 	 2.744703 	 1.627977 	 -86.84238 	 -76.84238 	 0.6622141 	 -7333.782 	 -7333.601 	 0.6468227 	 -177.6443 
HDAC2 	 U 	 Inf 	 0.1238095 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HDAC2 	 LR 	 0.1601666 	 0.1238095 	 1.293653 	 1.539686 	 -113.8306 	 -113.3506 	 0.416433 	 -4993.009 	 -4992.997 	 6.798745 	 -135.2965 
HDAC2 	 N1 	 0.1385602 	 0.1238095 	 1.11914 	 1.549845 	 -116.9862 	 -115.9862 	 0.3464006 	 -6997.324 	 -6997.3 	 0.9161524 	 -188.8972 
HDAC2 	 N2 	 0.1505596 	 0.1238095 	 1.216058 	 1.584657 	 -112.24 	 -108.24 	 0.3312311 	 -7249.413 	 -7249.328 	 0.7079345 	 -187.1164 
HDAC2 	 N3 	 0.1734583 	 0.1238095 	 1.40101 	 1.627977 	 -106.3807 	 -96.38072 	 0.3295708 	 -7959.59 	 -7959.408 	 0.3461562 	 -195.1494 
LUM 	 U 	 Inf 	 0.1527778 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LUM 	 LR 	 0.2597762 	 0.1527778 	 1.700354 	 1.539686 	 -100.2896 	 -99.80957 	 0.6754182 	 -4109.7 	 -4109.688 	 16.43092 	 -110.5885 
LUM 	 N1 	 0.3137937 	 0.1527778 	 2.053922 	 1.549845 	 -94.09813 	 -93.09813 	 0.7844843 	 -6243.26 	 -6243.236 	 1.945926 	 -167.8045 
LUM 	 N2 	 0.3626928 	 0.1527778 	 2.373989 	 1.584657 	 -87.6225 	 -83.6225 	 0.7979241 	 -8267.511 	 -8267.427 	 0.2560237 	 -215.5947 
LUM 	 N3 	 0.4125497 	 0.1527778 	 2.700325 	 1.627977 	 -82.12098 	 -72.12098 	 0.7838444 	 -8706.219 	 -8706.038 	 0.164187 	 -216.0341 
SOX13 	 U 	 Inf 	 0.2051587 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SOX13 	 LR 	 0.1921648 	 0.2051587 	 0.936664 	 1.539686 	 -108.7307 	 -108.2507 	 0.4996285 	 -4552.607 	 -4552.595 	 10.55606 	 -122.9775 
SOX13 	 N1 	 0.2598385 	 0.2051587 	 1.266524 	 1.549845 	 -99.38104 	 -98.38104 	 0.6495963 	 -5085.937 	 -5085.913 	 6.183623 	 -135.4318 
SOX13 	 N2 	 0.3884821 	 0.2051587 	 1.893569 	 1.584657 	 -85.69915 	 -81.69915 	 0.8546607 	 -6253.243 	 -6253.159 	 1.915101 	 -159.2516 
SOX13 	 N3 	 0.4251288 	 0.2051587 	 2.072195 	 1.627977 	 -81.27998 	 -71.27998 	 0.8077448 	 -7311.67 	 -7311.488 	 0.6612702 	 -177.0257 
SMAD4 	 U 	 Inf 	 0.1031746 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMAD4 	 LR 	 0.1341006 	 0.1031746 	 1.299744 	 1.539686 	 -118.804 	 -118.324 	 0.3486616 	 -6732.999 	 -6732.987 	 1.195406 	 -183.9675 
SMAD4 	 N1 	 0.1322959 	 0.1031746 	 1.282253 	 1.549845 	 -118.2816 	 -117.2816 	 0.3307398 	 -7521.413 	 -7521.389 	 0.5427327 	 -203.557 
SMAD4 	 N2 	 0.1480238 	 0.1031746 	 1.434692 	 1.584657 	 -112.7156 	 -108.7156 	 0.3256524 	 -8393.054 	 -8392.97 	 0.2258457 	 -219.1064 
SMAD4 	 N3 	 0.1770012 	 0.1031746 	 1.71555 	 1.627977 	 -105.8146 	 -95.81458 	 0.3363024 	 -8708.512 	 -8708.331 	 0.1638114 	 -216.0982 
SEMA6A 	 U 	 Inf 	 0.1845238 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SEMA6A 	 LR 	 0.1080102 	 0.1845238 	 0.5853457 	 1.539686 	 -124.8622 	 -124.3822 	 0.2808266 	 -4439.097 	 -4439.085 	 11.82359 	 -119.8024 
SEMA6A 	 N1 	 0.2547548 	 0.1845238 	 1.380607 	 1.549845 	 -99.93429 	 -98.93429 	 0.6368869 	 -7917.204 	 -7917.18 	 0.3654835 	 -214.6281 
SEMA6A 	 N2 	 0.2476971 	 0.1845238 	 1.342358 	 1.584657 	 -98.30028 	 -94.30028 	 0.5449336 	 -8801.682 	 -8801.598 	 0.1501497 	 -230.5366 
SEMA6A 	 N3 	 0.2812675 	 0.1845238 	 1.524289 	 1.627977 	 -92.84639 	 -82.84639 	 0.5344083 	 -9126.541 	 -9126.359 	 0.1078892 	 -227.7913 
GAL 	 U 	 Inf 	 0.2003968 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GAL 	 LR 	 0.5396681 	 0.2003968 	 2.692997 	 1.539686 	 -79.81783 	 -79.33783 	 1.403137 	 -4277.795 	 -4277.783 	 13.89094 	 -115.2905 
GAL 	 N1 	 0.7949938 	 0.2003968 	 3.967098 	 1.549845 	 -68.06937 	 -67.06937 	 1.987484 	 -6446.48 	 -6446.455 	 1.588391 	 -173.4889 
GAL 	 N2 	 0.9488306 	 0.2003968 	 4.734759 	 1.584657 	 -60.69562 	 -56.69562 	 2.087427 	 -7103.326 	 -7103.242 	 0.8191702 	 -183.0301 
GAL 	 N3 	 1.08834 	 0.2003968 	 5.430922 	 1.627977 	 -54.95953 	 -44.95953 	 2.067845 	 -7121.257 	 -7121.075 	 0.7998191 	 -171.6995 
SALL4 	 U 	 Inf 	 0.1837302 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL4 	 LR 	 0.1585008 	 0.1837302 	 0.8626823 	 1.539686 	 -114.1233 	 -113.6433 	 0.412102 	 -4755.081 	 -4755.069 	 8.622958 	 -128.6411 
SALL4 	 N1 	 0.3087475 	 0.1837302 	 1.68044 	 1.549845 	 -94.55207 	 -93.55207 	 0.7718688 	 -6911.939 	 -6911.915 	 0.9977291 	 -186.5088 
SALL4 	 N2 	 0.335395 	 0.1837302 	 1.825476 	 1.584657 	 -89.81342 	 -85.81342 	 0.7378689 	 -8235.43 	 -8235.346 	 0.2643619 	 -214.6974 
SALL4 	 N3 	 0.3880568 	 0.1837302 	 2.112102 	 1.627977 	 -83.83472 	 -73.83472 	 0.7373079 	 -8228.796 	 -8228.614 	 0.2645294 	 -202.6796 
HESX1 	 U 	 Inf 	 0.07380952 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HESX1 	 LR 	 0.1274306 	 0.07380952 	 1.726478 	 1.539686 	 -120.2326 	 -119.7526 	 0.3313194 	 -6355.1 	 -6355.088 	 1.743696 	 -173.3969 
HESX1 	 N1 	 0.2121524 	 0.07380952 	 2.874322 	 1.549845 	 -105.0582 	 -104.0582 	 0.5303809 	 -7257.61 	 -7257.585 	 0.7063825 	 -196.1779 
HESX1 	 N2 	 0.1743987 	 0.07380952 	 2.362822 	 1.584657 	 -108.1244 	 -104.1244 	 0.3836772 	 -8211.403 	 -8211.319 	 0.2707842 	 -214.0253 
HESX1 	 N3 	 0.2096426 	 0.07380952 	 2.840319 	 1.627977 	 -101.0756 	 -91.07565 	 0.398321 	 -9403.058 	 -9402.876 	 0.081848 	 -235.5261 
PRDM14 	 U 	 Inf 	 0.1789683 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.1270598 	 0.1789683 	 0.7099573 	 1.539686 	 -120.3141 	 -119.8341 	 0.3303555 	 -3959.26 	 -3959.248 	 19.09552 	 -106.3804 
