Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
DNMT3L 	 N2 	 0.4231096 	 0.1576923 	 2.683134 	 1.615618 	 -77.05191 	 -72.63085 	 0.8462193 	 -8319.037 	 -8318.953 	 0.2431784 	 -199.9695 
DNMT3L 	 N3 	 0.4869878 	 0.1576923 	 3.088215 	 1.666583 	 -71.6216 	 -60.3716 	 0.8278793 	 -8526.956 	 -8526.774 	 0.1963876 	 -192.6969 
EZH2 	 U 	 Inf 	 0.05726496 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EZH2 	 LR 	 0.778245 	 0.05726496 	 13.59025 	 1.564012 	 -64.46688 	 -63.94514 	 1.867788 	 -4251.405 	 -4251.393 	 14.26203 	 -106.0083 
EZH2 	 N1 	 0.1468078 	 0.05726496 	 2.563659 	 1.57556 	 -106.9393 	 -105.8484 	 0.337658 	 -5881.958 	 -5881.934 	 2.791777 	 -145.8431 
EZH2 	 N2 	 0.1509112 	 0.05726496 	 2.635315 	 1.615618 	 -103.8563 	 -99.43529 	 0.3018224 	 -7530.044 	 -7529.959 	 0.5348578 	 -179.4762 
EZH2 	 N3 	 0.1805188 	 0.05726496 	 3.152343 	 1.666583 	 -97.42411 	 -86.17411 	 0.3068819 	 -8505.986 	 -8505.804 	 0.2005452 	 -192.1522 
EED 	 U 	 Inf 	 0.1970085 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EED 	 LR 	 0.1929392 	 0.1970085 	 0.9793441 	 1.564012 	 -100.7282 	 -100.2065 	 0.463054 	 -6720.441 	 -6720.429 	 1.210498 	 -170.1391 
EED 	 N1 	 0.2054558 	 0.1970085 	 1.042877 	 1.57556 	 -98.20051 	 -97.1096 	 0.4725482 	 -6480.767 	 -6480.743 	 1.534904 	 -161.3965 
EED 	 N2 	 0.2484514 	 0.1970085 	 1.26112 	 1.615618 	 -90.8939 	 -86.47284 	 0.4969027 	 -7789.652 	 -7789.568 	 0.4126713 	 -186.2193 
EED 	 N3 	 0.2847626 	 0.1970085 	 1.445433 	 1.666583 	 -85.57276 	 -74.32276 	 0.4840964 	 -7609.225 	 -7609.043 	 0.4912263 	 -168.8597 
SMARCC2 	 U 	 NaN 	 0.01923077 	 NaN 	 1.543075 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
SMARCC2 	 LR 	 0.0202852 	 0.01923077 	 1.05483 	 1.564012 	 -159.2928 	 -158.771 	 0.04868447 	 -6690.364 	 -6690.352 	 1.247422 	 -169.3578 
SMARCC2 	 N1 	 0.02997288 	 0.01923077 	 1.55859 	 1.57556 	 -148.2489 	 -147.158 	 0.06893762 	 -5898.381 	 -5898.357 	 2.746349 	 -146.2696 
SMARCC2 	 N2 	 0.02743061 	 0.01923077 	 1.426392 	 1.615618 	 -148.1872 	 -143.7661 	 0.05486121 	 -9272.143 	 -9272.059 	 0.09384476 	 -224.7255 
SMARCC2 	 N3 	 0.0311141 	 0.01923077 	 1.617933 	 1.666583 	 -143.1366 	 -131.8866 	 0.05289396 	 -9728.072 	 -9727.89 	 0.05915579 	 -223.8947 
NODAL 	 U 	 Inf 	 0.1559829 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NODAL 	 LR 	 0.1052788 	 0.1559829 	 0.6749379 	 1.564012 	 -116.4781 	 -115.9563 	 0.2526691 	 -4824.463 	 -4824.451 	 8.045523 	 -120.8929 
NODAL 	 N1 	 0.1794887 	 0.1559829 	 1.150695 	 1.57556 	 -101.7136 	 -100.6227 	 0.412824 	 -8637.018 	 -8636.994 	 0.1780611 	 -217.4031 
NODAL 	 N2 	 0.2062796 	 0.1559829 	 1.32245 	 1.615618 	 -95.73028 	 -91.30922 	 0.4125592 	 -8683.983 	 -8683.898 	 0.1688844 	 -209.4486 
NODAL 	 N3 	 0.2442816 	 0.1559829 	 1.566079 	 1.666583 	 -89.55945 	 -78.30945 	 0.4152788 	 -8979.414 	 -8979.232 	 0.1249714 	 -204.4491 
CDH1 	 U 	 Inf 	 0.1487179 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDH1 	 LR 	 0.1939235 	 0.1487179 	 1.303968 	 1.564012 	 -100.5959 	 -100.0742 	 0.4654163 	 -6030.805 	 -6030.793 	 2.410849 	 -152.2264 
CDH1 	 N1 	 0.1780112 	 0.1487179 	 1.196972 	 1.57556 	 -101.9285 	 -100.8376 	 0.4094259 	 -5872.667 	 -5872.643 	 2.817812 	 -145.6017 
CDH1 	 N2 	 0.1793756 	 0.1487179 	 1.206146 	 1.615618 	 -99.36379 	 -94.94274 	 0.3587511 	 -8192.551 	 -8192.467 	 0.2759322 	 -196.6842 
CDH1 	 N3 	 0.2118391 	 0.1487179 	 1.424435 	 1.666583 	 -93.26431 	 -82.01431 	 0.3601264 	 -8221.286 	 -8221.104 	 0.2665217 	 -184.7574 
LEFTY2 	 U 	 Inf 	 0.2068376 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LEFTY2 	 LR 	 0.7073764 	 0.2068376 	 3.41996 	 1.564012 	 -66.94932 	 -66.42758 	 1.697703 	 -3219.351 	 -3219.339 	 39.98978 	 -79.20166 
LEFTY2 	 N1 	 0.5154674 	 0.2068376 	 2.492136 	 1.57556 	 -74.28458 	 -73.19367 	 1.185575 	 -4763.848 	 -4763.824 	 8.530704 	 -116.8012 
LEFTY2 	 N2 	 0.3442217 	 0.2068376 	 1.664213 	 1.615618 	 -82.41688 	 -77.99583 	 0.6884435 	 -7249.71 	 -7249.626 	 0.707724 	 -172.1948 
LEFTY2 	 N3 	 0.4019436 	 0.2068376 	 1.943281 	 1.666583 	 -76.61171 	 -65.36171 	 0.6833041 	 -8336.691 	 -8336.509 	 0.2374995 	 -187.755 
RIF1 	 U 	 Inf 	 0.125641 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
RIF1 	 LR 	 0.1073647 	 0.125641 	 0.8545355 	 1.564012 	 -115.9679 	 -115.4462 	 0.2576753 	 -4969.831 	 -4969.819 	 6.958004 	 -124.6687 
RIF1 	 N1 	 0.120097 	 0.125641 	 0.9558738 	 1.57556 	 -112.1607 	 -111.0698 	 0.276223 	 -4749.372 	 -4749.348 	 8.654965 	 -116.4253 
RIF1 	 N2 	 0.1385568 	 0.125641 	 1.102799 	 1.615618 	 -106.077 	 -101.656 	 0.2771137 	 -7049.503 	 -7049.418 	 0.8644228 	 -166.9946 
RIF1 	 N3 	 0.1496862 	 0.125641 	 1.19138 	 1.666583 	 -102.2937 	 -91.04374 	 0.2544665 	 -7974.271 	 -7974.089 	 0.3411164 	 -178.3414 
ETV5 	 U 	 Inf 	 0.2226496 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ETV5 	 LR 	 0.3120986 	 0.2226496 	 1.401748 	 1.564012 	 -88.22366 	 -87.70192 	 0.7490367 	 -5855.075 	 -5855.063 	 2.873506 	 -147.662 
ETV5 	 N1 	 0.3016282 	 0.2226496 	 1.354722 	 1.57556 	 -88.21744 	 -87.12653 	 0.6937449 	 -5810.318 	 -5810.294 	 2.998905 	 -143.9823 
ETV5 	 N2 	 0.3509945 	 0.2226496 	 1.576443 	 1.615618 	 -81.91029 	 -77.48924 	 0.7019889 	 -7489.554 	 -7489.469 	 0.5569361 	 -178.4245 
ETV5 	 N3 	 0.4223913 	 0.2226496 	 1.897113 	 1.666583 	 -75.32157 	 -64.07157 	 0.7180653 	 -7440.107 	 -7439.925 	 0.5816412 	 -164.4671 
DNMT3B 	 U 	 Inf 	 0.1611111 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3B 	 LR 	 0.1439359 	 0.1611111 	 0.8933953 	 1.564012 	 -108.3464 	 -107.8247 	 0.3454462 	 -4746.446 	 -4746.434 	 8.697665 	 -118.8665 
DNMT3B 	 N1 	 0.1011113 	 0.1611111 	 0.6275874 	 1.57556 	 -116.6347 	 -115.5438 	 0.232556 	 -7451.95 	 -7451.926 	 0.5817324 	 -186.6221 
DNMT3B 	 N2 	 0.1173488 	 0.1611111 	 0.7283719 	 1.615618 	 -110.3964 	 -105.9753 	 0.2346976 	 -7463.68 	 -7463.596 	 0.5715193 	 -177.7525 
DNMT3B 	 N3 	 0.133412 	 0.1611111 	 0.8280744 	 1.666583 	 -105.2863 	 -94.03632 	 0.2268004 	 -7734.687 	 -7734.506 	 0.4333594 	 -172.1185 
KDM5A 	 U 	 Inf 	 0.1978632 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDM5A 	 LR 	 0.1462642 	 0.1978632 	 0.7392187 	 1.564012 	 -107.9292 	 -107.4074 	 0.3510341 	 -4839.444 	 -4839.432 	 7.926009 	 -121.282 
KDM5A 	 N1 	 0.1569156 	 0.1978632 	 0.7930508 	 1.57556 	 -105.2081 	 -104.1172 	 0.3609059 	 -5093.19 	 -5093.166 	 6.138979 	 -125.3556 
KDM5A 	 N2 	 0.1619635 	 0.1978632 	 0.8185627 	 1.615618 	 -102.0187 	 -97.59762 	 0.323927 	 -6938.95 	 -6938.866 	 0.9653627 	 -164.1231 
KDM5A 	 N3 	 0.1904118 	 0.1978632 	 0.9623404 	 1.666583 	 -96.0369 	 -84.7869 	 0.3237001 	 -7876.286 	 -7876.104 	 0.3761962 	 -175.7964 
JARID2 	 U 	 Inf 	 0.09145299 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
JARID2 	 LR 	 0.189077 	 0.09145299 	 2.067477 	 1.564012 	 -101.254 	 -100.7322 	 0.4537848 	 -5776.378 	 -5776.366 	 3.108535 	 -145.6179 
JARID2 	 N1 	 0.1341617 	 0.09145299 	 1.467002 	 1.57556 	 -109.2813 	 -108.1904 	 0.3085719 	 -6987.735 	 -6987.71 	 0.9249709 	 -174.5645 
JARID2 	 N2 	 0.144817 	 0.09145299 	 1.583513 	 1.615618 	 -104.9281 	 -100.507 	 0.289634 	 -7281.742 	 -7281.657 	 0.6854358 	 -173.0268 
JARID2 	 N3 	 0.1575452 	 0.09145299 	 1.72269 	 1.666583 	 -100.9633 	 -89.71329 	 0.2678268 	 -7987.294 	 -7987.112 	 0.3367071 	 -178.6797 
LOX 	 U 	 Inf 	 0.1794872 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LOX 	 LR 	 0.1677572 	 0.1794872 	 0.9346471 	 1.564012 	 -104.3645 	 -103.8428 	 0.4026172 	 -4574.233 	 -4574.221 	 10.33044 	 -114.3934 
LOX 	 N1 	 0.1217316 	 0.1794872 	 0.678219 	 1.57556 	 -111.8092 	 -110.7183 	 0.2799827 	 -7267.297 	 -7267.273 	 0.6995792 	 -181.8259 
LOX 	 N2 	 0.1315677 	 0.1794872 	 0.7330201 	 1.615618 	 -107.4228 	 -103.0017 	 0.2631354 	 -8157.739 	 -8157.655 	 0.2856972 	 -195.78 
LOX 	 N3 	 0.1631679 	 0.1794872 	 0.9090784 	 1.666583 	 -100.0515 	 -88.80154 	 0.2773855 	 -8350.667 	 -8350.486 	 0.2342065 	 -188.118 
Wnt3 	 U 	 Inf 	 0.05042735 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Wnt3 	 LR 	 0.04320822 	 0.05042735 	 0.8568409 	 1.564012 	 -139.6332 	 -139.1114 	 0.1036997 	 -6265.846 	 -6265.834 	 1.906316 	 -158.3314 
Wnt3 	 N1 	 0.03705436 	 0.05042735 	 0.7348067 	 1.57556 	 -142.7345 	 -141.6436 	 0.08522502 	 -9758.008 	 -9757.984 	 0.05810525 	 -246.5197 
Wnt3 	 N2 	 0.04238165 	 0.05042735 	 0.8404497 	 1.615618 	 -136.8757 	 -132.4547 	 0.0847633 	 -10381.28 	 -10381.2 	 0.03098828 	 -253.5344 
Wnt3 	 N3 	 0.04975532 	 0.05042735 	 0.9866733 	 1.666583 	 -130.9308 	 -119.6808 	 0.08458404 	 -10465.33 	 -10465.15 	 0.02832249 	 -243.0442 
Gata6 	 U 	 Inf 	 0.08675214 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Gata6 	 LR 	 0.1014416 	 0.08675214 	 1.169327 	 1.564012 	 -117.4434 	 -116.9216 	 0.24346 	 -6687.84 	 -6687.828 	 1.250571 	 -169.2923 
Gata6 	 N1 	 0.1095341 	 0.08675214 	 1.262609 	 1.57556 	 -114.5544 	 -113.4635 	 0.2519283 	 -6101.455 	 -6101.431 	 2.242074 	 -151.5443 
Gata6 	 N2 	 0.1212027 	 0.08675214 	 1.397115 	 1.615618 	 -109.5562 	 -105.1352 	 0.2424054 	 -8372.862 	 -8372.777 	 0.2304479 	 -201.3676 
Gata6 	 N3 	 0.1465344 	 0.08675214 	 1.689116 	 1.666583 	 -102.8471 	 -91.59705 	 0.2491084 	 -8347.483 	 -8347.301 	 0.2349527 	 -188.0353 
DPPA2 	 U 	 Inf 	 0.1294872 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DPPA2 	 LR 	 0.07896624 	 0.1294872 	 0.6098383 	 1.564012 	 -123.9554 	 -123.4337 	 0.189519 	 -4475.964 	 -4475.952 	 11.39605 	 -111.841 
DPPA2 	 N1 	 0.1800417 	 0.1294872 	 1.390421 	 1.57556 	 -101.6336 	 -100.5427 	 0.4140959 	 -9206.739 	 -9206.715 	 0.1007835 	 -232.201 
DPPA2 	 N2 	 0.2075856 	 0.1294872 	 1.603137 	 1.615618 	 -95.56618 	 -91.14513 	 0.4151713 	 -9214.602 	 -9214.517 	 0.09939737 	 -223.2309 
DPPA2 	 N3 	 0.2421164 	 0.1294872 	 1.86981 	 1.666583 	 -89.79093 	 -78.54093 	 0.4115979 	 -9379.536 	 -9379.354 	 0.08379408 	 -214.8418 
SALL1 	 U 	 Inf 	 0.1662393 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL1 	 LR 	 0.2866492 	 0.1662393 	 1.724316 	 1.564012 	 -90.43522 	 -89.91349 	 0.687958 	 -4731.88 	 -4731.868 	 8.82515 	 -118.4881 
SALL1 	 N1 	 0.2261332 	 0.1662393 	 1.360287 	 1.57556 	 -95.70728 	 -94.61637 	 0.5201063 	 -5684.979 	 -5684.955 	 3.39893 	 -140.7267 
SALL1 	 N2 	 0.240913 	 0.1662393 	 1.449194 	 1.615618 	 -91.69498 	 -87.27393 	 0.4818261 	 -6696.044 	 -6695.96 	 1.230489 	 -157.8139 
SALL1 	 N3 	 0.2058664 	 0.1662393 	 1.238374 	 1.666583 	 -94.0079 	 -82.7579 	 0.3499729 	 -7911.427 	 -7911.245 	 0.3632185 	 -176.7091 
TCF3 	 U 	 Inf 	 0.2089744 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TCF3 	 LR 	 0.6274859 	 0.2089744 	 3.002693 	 1.564012 	 -70.06521 	 -69.54347 	 1.505966 	 -3689.109 	 -3689.097 	 25.01148 	 -91.40318 
TCF3 	 N1 	 0.3954284 	 0.2089744 	 1.892234 	 1.57556 	 -81.1773 	 -80.08639 	 0.9094852 	 -4178.369 	 -4178.345 	 15.31091 	 -101.594 
TCF3 	 N2 	 0.5744689 	 0.2089744 	 2.748992 	 1.615618 	 -69.10073 	 -64.67967 	 1.148938 	 -6878.577 	 -6878.492 	 1.025378 	 -162.555 
TCF3 	 N3 	 0.6696841 	 0.2089744 	 3.204623 	 1.666583 	 -63.33885 	 -52.08885 	 1.138463 	 -6874.123 	 -6873.941 	 1.023796 	 -149.7662 
PTPN6 	 U 	 Inf 	 0.0982906 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PTPN6 	 LR 	 0.1496397 	 0.0982906 	 1.522421 	 1.564012 	 -107.336 	 -106.8142 	 0.3591352 	 -6126.74 	 -6126.728 	 2.19052 	 -154.7183 
PTPN6 	 N1 	 0.1697925 	 0.0982906 	 1.727454 	 1.57556 	 -103.1575 	 -102.0666 	 0.3905227 	 -8479.768 	 -8479.744 	 0.2083499 	 -213.3187 
PTPN6 	 N2 	 0.1892507 	 0.0982906 	 1.92542 	 1.615618 	 -97.97044 	 -93.54938 	 0.3785013 	 -9048.288 	 -9048.204 	 0.1173632 	 -218.9111 
PTPN6 	 N3 	 0.2336186 	 0.0982906 	 2.376815 	 1.666583 	 -90.71988 	 -79.46988 	 0.3971516 	 -9267.508 	 -9267.326 	 0.09371692 	 -211.932 
USP16 	 U 	 Inf 	 0.1034188 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
USP16 	 LR 	 0.09840825 	 0.1034188 	 0.9515509 	 1.564012 	 -118.2327 	 -117.711 	 0.2361798 	 -6652.216 	 -6652.204 	 1.295877 	 -168.367 
USP16 	 N1 	 0.1322786 	 0.1034188 	 1.279058 	 1.57556 	 -109.6488 	 -108.5579 	 0.3042408 	 -6105.612 	 -6105.588 	 2.232782 	 -151.6523 
USP16 	 N2 	 0.1433341 	 0.1034188 	 1.385958 	 1.615618 	 -105.1957 	 -100.7746 	 0.2866682 	 -8296.051 	 -8295.967 	 0.2488272 	 -199.3725 
USP16 	 N3 	 0.1690661 	 0.1034188 	 1.634771 	 1.666583 	 -99.12829 	 -87.87829 	 0.2874123 	 -8296.626 	 -8296.444 	 0.2471982 	 -186.7143 
SETD1A 	 U 	 Inf 	 0.125641 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SETD1A 	 LR 	 0.194063 	 0.125641 	 1.544583 	 1.564012 	 -100.5772 	 -100.0555 	 0.4657511 	 -5946.34 	 -5946.328 	 2.623107 	 -150.0325 
SETD1A 	 N1 	 0.2164141 	 0.125641 	 1.72248 	 1.57556 	 -96.84947 	 -95.75856 	 0.4977525 	 -5678.607 	 -5678.583 	 3.420635 	 -140.5612 
SETD1A 	 N2 	 0.274126 	 0.125641 	 2.181819 	 1.615618 	 -88.33704 	 -83.91598 	 0.548252 	 -6924.465 	 -6924.381 	 0.9794334 	 -163.7469 
SETD1A 	 N3 	 0.3305973 	 0.125641 	 2.631284 	 1.666583 	 -81.69239 	 -70.44239 	 0.5620153 	 -7632.51 	 -7632.328 	 0.4799314 	 -169.4645 
HDAC2 	 U 	 Inf 	 0.04316239 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HDAC2 	 LR 	 0.07844627 	 0.04316239 	 1.817468 	 1.564012 	 -124.1272 	 -123.6055 	 0.188271 	 -6350.138 	 -6350.126 	 1.752362 	 -160.5208 
HDAC2 	 N1 	 0.08708934 	 0.04316239 	 2.017713 	 1.57556 	 -120.5162 	 -119.4253 	 0.2003055 	 -7517.782 	 -7517.758 	 0.544705 	 -188.332 
HDAC2 	 N2 	 0.1041843 	 0.04316239 	 2.413775 	 1.615618 	 -113.4901 	 -109.0691 	 0.2083686 	 -8941.167 	 -8941.083 	 0.1306193 	 -216.1287 
HDAC2 	 N3 	 0.1207639 	 0.04316239 	 2.797895 	 1.666583 	 -107.8761 	 -96.62605 	 0.2052986 	 -9114.246 	 -9114.064 	 0.1092225 	 -207.9512 
LUM 	 U 	 Inf 	 0.1081197 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LUM 	 LR 	 0.2390068 	 0.1081197 	 2.210577 	 1.564012 	 -95.16117 	 -94.63943 	 0.5736164 	 -3028.418 	 -3028.406 	 48.39353 	 -74.24237 
LUM 	 N1 	 0.5001256 	 0.1081197 	 4.625668 	 1.57556 	 -75.07017 	 -73.97926 	 1.150289 	 -7370.479 	 -7370.455 	 0.6310596 	 -184.5059 
LUM 	 N2 	 0.5736653 	 0.1081197 	 5.305837 	 1.615618 	 -69.13712 	 -64.71607 	 1.147331 	 -7338.425 	 -7338.341 	 0.6477001 	 -174.4991 
LUM 	 N3 	 0.7667727 	 0.1081197 	 7.091889 	 1.666583 	 -59.81886 	 -48.56886 	 1.303514 	 -8371.148 	 -8370.967 	 0.2294631 	 -188.65 
SOX13 	 U 	 Inf 	 0.2311966 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SOX13 	 LR 	 0.2219601 	 0.2311966 	 0.9600492 	 1.564012 	 -97.08502 	 -96.56328 	 0.5327042 	 -6197.463 	 -6197.451 	 2.041096 	 -156.5552 
SOX13 	 N1 	 0.2454273 	 0.2311966 	 1.061552 	 1.57556 	 -93.57849 	 -92.48759 	 0.5644827 	 -5778.819 	 -5778.795 	 3.094774 	 -143.1641 
SOX13 	 N2 	 0.2345412 	 0.2311966 	 1.014467 	 1.615618 	 -92.39191 	 -87.97085 	 0.4690824 	 -7595.998 	 -7595.914 	 0.5007525 	 -181.1893 
SOX13 	 N3 	 0.2573112 	 0.2311966 	 1.112954 	 1.666583 	 -88.20837 	 -76.95837 	 0.437429 	 -7929.066 	 -7928.884 	 0.3568743 	 -177.1673 
SMAD4 	 U 	 Inf 	 0.1589744 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMAD4 	 LR 	 0.2451176 	 0.1589744 	 1.541869 	 1.564012 	 -94.50477 	 -93.98303 	 0.5882822 	 -4505.358 	 -4505.345 	 11.06627 	 -112.6044 
SMAD4 	 N1 	 0.2772954 	 0.1589744 	 1.744277 	 1.57556 	 -90.40435 	 -89.31344 	 0.6377793 	 -4994.431 	 -4994.407 	 6.775538 	 -122.7904 
SMAD4 	 N2 	 0.3656601 	 0.1589744 	 2.30012 	 1.615618 	 -80.84601 	 -76.42496 	 0.7313202 	 -6823.606 	 -6823.522 	 1.083263 	 -161.1272 
SMAD4 	 N3 	 0.439123 	 0.1589744 	 2.762225 	 1.666583 	 -74.31155 	 -63.06155 	 0.7465091 	 -7235.161 	 -7234.979 	 0.7137947 	 -159.1438 
SEMA6A 	 U 	 Inf 	 0.1200855 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SEMA6A 	 LR 	 0.1750501 	 0.1200855 	 1.457712 	 1.564012 	 -103.2581 	 -102.7364 	 0.4201201 	 -3526.698 	 -3526.685 	 29.41734 	 -87.18469 
SEMA6A 	 N1 	 0.2570971 	 0.1200855 	 2.140951 	 1.57556 	 -92.37071 	 -91.2798 	 0.5913234 	 -6496.865 	 -6496.841 	 1.510417 	 -161.8147 
SEMA6A 	 N2 	 0.2862105 	 0.1200855 	 2.38339 	 1.615618 	 -87.2154 	 -82.79435 	 0.572421 	 -7706.47 	 -7706.385 	 0.4484292 	 -184.0587 
SEMA6A 	 N3 	 0.3301743 	 0.1200855 	 2.749494 	 1.666583 	 -81.72567 	 -70.47567 	 0.5612963 	 -9084.823 	 -9084.642 	 0.1124806 	 -207.187 
GAL 	 U 	 Inf 	 0.1974359 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GAL 	 LR 	 0.5206645 	 0.1974359 	 2.637132 	 1.564012 	 -74.91721 	 -74.39547 	 1.249595 	 -4652.018 	 -4652.006 	 9.558088 	 -116.4138 
GAL 	 N1 	 0.3418469 	 0.1974359 	 1.731432 	 1.57556 	 -84.96307 	 -83.87216 	 0.7862479 	 -5474 	 -5473.976 	 4.196411 	 -135.2467 
GAL 	 N2 	 0.4153582 	 0.1974359 	 2.103762 	 1.615618 	 -77.53265 	 -73.11159 	 0.8307164 	 -6146.694 	 -6146.61 	 2.130194 	 -143.545 
GAL 	 N3 	 0.4726531 	 0.1974359 	 2.393957 	 1.666583 	 -72.39841 	 -61.14841 	 0.8035102 	 -6146.594 	 -6146.412 	 2.117676 	 -130.8693 
SALL4 	 U 	 Inf 	 0.1200855 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL4 	 LR 	 0.2006363 	 0.1200855 	 1.670779 	 1.564012 	 -99.71112 	 -99.18938 	 0.4815271 	 -4249.422 	 -4249.41 	 14.29031 	 -105.9568 
SALL4 	 N1 	 0.1361652 	 0.1200855 	 1.133902 	 1.57556 	 -108.8959 	 -107.805 	 0.31318 	 -7571.245 	 -7571.221 	 0.5163758 	 -189.7206 
SALL4 	 N2 	 0.1444428 	 0.1200855 	 1.202833 	 1.615618 	 -104.9953 	 -100.5743 	 0.2888856 	 -8332.894 	 -8332.81 	 0.2398353 	 -200.3294 
SALL4 	 N3 	 0.1727789 	 0.1200855 	 1.4388 	 1.666583 	 -98.56348 	 -87.31348 	 0.2937242 	 -8502.718 	 -8502.536 	 0.2012011 	 -192.0673 
HESX1 	 U 	 Inf 	 0.1047009 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HESX1 	 LR 	 0.2001094 	 0.1047009 	 1.911249 	 1.564012 	 -99.77949 	 -99.25775 	 0.4802626 	 -5664.348 	 -5664.336 	 3.476653 	 -142.7081 
HESX1 	 N1 	 0.1359555 	 0.1047009 	 1.298514 	 1.57556 	 -108.936 	 -107.8451 	 0.3126977 	 -7602.926 	 -7602.902 	 0.5002886 	 -190.5435 
HESX1 	 N2 	 0.1405032 	 0.1047009 	 1.341949 	 1.615618 	 -105.7143 	 -101.2933 	 0.2810065 	 -8538.231 	 -8538.147 	 0.1953554 	 -205.6629 
HESX1 	 N3 	 0.1656904 	 0.1047009 	 1.582512 	 1.666583 	 -99.65267 	 -88.40267 	 0.2816737 	 -8849.196 	 -8849.014 	 0.1423335 	 -201.0668 
PRDM14 	 U 	 Inf 	 0.1705128 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.1544798 	 0.1705128 	 0.9059719 	 1.564012 	 -106.5083 	 -105.9866 	 0.3707516 	 -3365.133 	 -3365.121 	 34.57004 	 -82.98821 
PRDM14 	 N1 	 0.250287 	 0.1705128 	 1.467848 	 1.57556 	 -93.0687 	 -91.97779 	 0.5756601 	 -7907.689 	 -7907.665 	 0.3689743 	 -198.4595 
PRDM14 	 N2 	 0.2872766 	 0.1705128 	 1.68478 	 1.615618 	 -87.11874 	 -82.69768 	 0.5745532 	 -8445.638 	 -8445.553 	 0.2142881 	 -203.2579 
PRDM14 	 N3 	 0.3385562 	 0.1705128 	 1.985518 	 1.666583 	 -81.07387 	 -69.82387 	 0.5755456 	 -9180.95 	 -9180.768 	 0.1021814 	 -209.6838 
COL3A1 	 U 	 Inf 	 0.1628205 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.2963259 	 0.1628205 	 1.819955 	 1.564012 	 -89.572 	 -89.05026 	 0.7111823 	 -3639.328 	 -3639.316 	 26.28679 	 -90.11016 
