Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
NACC1 	 N2 	 0.1028614 	 0.09444444 	 1.089121 	 1.412735 	 -214.1035 	 -212.0547 	 0.432018 	 -8730.634 	 -8730.55 	 0.1611942 	 -405.1784 
NACC1 	 N3 	 0.1468996 	 0.09444444 	 1.555408 	 1.427582 	 -194.555 	 -189.8182 	 0.5729086 	 -5945.454 	 -5945.273 	 2.588964 	 -263.223 
DNMT3L 	 U 	 Inf 	 0.1756944 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3L 	 LR 	 0.2401203 	 0.1756944 	 1.366692 	 1.395376 	 -177.0445 	 -176.7778 	 1.104553 	 -3909.57 	 -3909.558 	 20.06735 	 -183.397 
DNMT3L 	 N1 	 0.3638028 	 0.1756944 	 2.070656 	 1.399485 	 -156.1568 	 -155.6114 	 1.637113 	 -5760.219 	 -5760.195 	 3.152818 	 -269.9565 
DNMT3L 	 N2 	 0.432054 	 0.1756944 	 2.459121 	 1.412735 	 -145.2154 	 -143.1666 	 1.814627 	 -8691.374 	 -8691.289 	 0.167642 	 -403.2958 
DNMT3L 	 N3 	 0.4648124 	 0.1756944 	 2.645573 	 1.427582 	 -139.2646 	 -134.5278 	 1.812768 	 -9196.582 	 -9196.4 	 0.1005981 	 -419.1212 
EZH2 	 U 	 Inf 	 0.1627315 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EZH2 	 LR 	 0.6847822 	 0.1627315 	 4.20805 	 1.395376 	 -126.7424 	 -126.4757 	 3.149998 	 -5402.871 	 -5402.859 	 4.51446 	 -255.0039 
EZH2 	 N1 	 0.7814834 	 0.1627315 	 4.802288 	 1.399485 	 -119.4569 	 -118.9114 	 3.516675 	 -4991.827 	 -4991.803 	 6.793192 	 -233.1106 
EZH2 	 N2 	 0.7559961 	 0.1627315 	 4.645666 	 1.412735 	 -118.3601 	 -116.3113 	 3.175184 	 -7106.508 	 -7106.423 	 0.8165708 	 -327.2982 
EZH2 	 N3 	 0.7580695 	 0.1627315 	 4.658407 	 1.427582 	 -115.7858 	 -111.049 	 2.956471 	 -8231.037 	 -8230.856 	 0.2639378 	 -372.8214 
EED 	 U 	 Inf 	 0.1923611 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
EED 	 LR 	 0.2433707 	 0.1923611 	 1.265176 	 1.395376 	 -176.3991 	 -176.1324 	 1.119505 	 -7031.368 	 -7031.356 	 0.8872888 	 -333.0936 
EED 	 N1 	 0.2649645 	 0.1923611 	 1.377433 	 1.399485 	 -171.3736 	 -170.8281 	 1.19234 	 -5852.641 	 -5852.617 	 2.874752 	 -274.3884 
EED 	 N2 	 0.2772411 	 0.1923611 	 1.441254 	 1.412735 	 -166.5112 	 -164.4625 	 1.164413 	 -7311.604 	 -7311.52 	 0.6652893 	 -337.133 
EED 	 N3 	 0.2995367 	 0.1923611 	 1.557158 	 1.427582 	 -160.3557 	 -155.6188 	 1.168193 	 -7975.805 	 -7975.623 	 0.3405939 	 -360.5825 
SMARCC2 	 U 	 Inf 	 0.02037037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMARCC2 	 LR 	 0.02222958 	 0.02037037 	 1.09127 	 1.395376 	 -291.2709 	 -291.0042 	 0.1022561 	 -7080.758 	 -7080.746 	 0.8445721 	 -335.462 
SMARCC2 	 N1 	 0.02307075 	 0.02037037 	 1.132564 	 1.399485 	 -288.543 	 -287.9976 	 0.1038184 	 -6435.01 	 -6434.985 	 1.606696 	 -302.3141 
SMARCC2 	 N2 	 0.04059261 	 0.02037037 	 1.992728 	 1.412735 	 -258.7337 	 -256.6849 	 0.170489 	 -9392.008 	 -9391.924 	 0.08325402 	 -436.8927 
SMARCC2 	 N3 	 0.04049856 	 0.02037037 	 1.988111 	 1.427582 	 -256.4022 	 -251.6654 	 0.1579444 	 -10189.65 	 -10189.46 	 0.03730255 	 -466.7407 
NODAL 	 U 	 Inf 	 0.168287 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NODAL 	 LR 	 0.1934695 	 0.168287 	 1.14964 	 1.395376 	 -187.4135 	 -187.1468 	 0.8899595 	 -4352.456 	 -4352.444 	 12.89256 	 -204.6343 
NODAL 	 N1 	 0.2162308 	 0.168287 	 1.284893 	 1.399485 	 -181.1296 	 -180.5841 	 0.9730387 	 -8137.481 	 -8137.457 	 0.2932906 	 -383.9512 
NODAL 	 N2 	 0.2283407 	 0.168287 	 1.356853 	 1.412735 	 -175.8256 	 -173.7768 	 0.9590309 	 -8420.957 	 -8420.872 	 0.2196374 	 -390.3288 
NODAL 	 N3 	 0.2448133 	 0.168287 	 1.454737 	 1.427582 	 -170.0392 	 -165.3024 	 0.954772 	 -9055.39 	 -9055.209 	 0.115837 	 -412.3508 
CDH1 	 U 	 Inf 	 0.1678241 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDH1 	 LR 	 0.1720405 	 0.1678241 	 1.025124 	 1.395376 	 -193.0482 	 -192.7815 	 0.7913863 	 -5633.065 	 -5633.053 	 3.58702 	 -266.0421 
CDH1 	 N1 	 0.2377027 	 0.1678241 	 1.41638 	 1.399485 	 -176.5852 	 -176.0397 	 1.069662 	 -6257.993 	 -6257.968 	 1.917496 	 -293.8258 
CDH1 	 N2 	 0.2298379 	 0.1678241 	 1.369517 	 1.412735 	 -175.5119 	 -173.4631 	 0.9653192 	 -8911.871 	 -8911.787 	 0.1344986 	 -413.8691 
CDH1 	 N3 	 0.2484804 	 0.1678241 	 1.480601 	 1.427582 	 -169.3256 	 -164.5887 	 0.9690736 	 -9271.193 	 -9271.011 	 0.09337251 	 -422.699 
LEFTY2 	 U 	 Inf 	 0.1895833 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LEFTY2 	 LR 	 0.4803718 	 0.1895833 	 2.533829 	 1.395376 	 -143.7603 	 -143.4936 	 2.20971 	 -3417.936 	 -3417.924 	 32.79374 	 -159.8222 
LEFTY2 	 N1 	 0.6563527 	 0.1895833 	 3.46208 	 1.399485 	 -127.8327 	 -127.2872 	 2.953587 	 -5140.787 	 -5140.763 	 5.853907 	 -240.2535 
LEFTY2 	 N2 	 0.8701215 	 0.1895833 	 4.589652 	 1.412735 	 -111.6115 	 -109.5627 	 3.65451 	 -7927.051 	 -7926.966 	 0.3597433 	 -366.645 
LEFTY2 	 N3 	 0.9489645 	 0.1895833 	 5.005527 	 1.427582 	 -105.0052 	 -100.2684 	 3.700962 	 -8987.123 	 -8986.942 	 0.1240125 	 -409.0773 
RIF1 	 U 	 Inf 	 0.1481481 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
RIF1 	 LR 	 0.1592252 	 0.1481481 	 1.07477 	 1.395376 	 -196.7638 	 -196.4972 	 0.7324361 	 -6114.646 	 -6114.634 	 2.217147 	 -289.1349 
RIF1 	 N1 	 0.1739072 	 0.1481481 	 1.173874 	 1.399485 	 -191.5851 	 -191.0397 	 0.7825825 	 -6486.772 	 -6486.747 	 1.525725 	 -304.7962 
RIF1 	 N2 	 0.2127948 	 0.1481481 	 1.436365 	 1.412735 	 -179.2101 	 -177.1613 	 0.8937382 	 -7480.1 	 -7480.015 	 0.5622209 	 -345.2127 
RIF1 	 N3 	 0.2205649 	 0.1481481 	 1.488813 	 1.427582 	 -175.0458 	 -170.309 	 0.8602033 	 -8922.241 	 -8922.059 	 0.132317 	 -405.966 
ETV5 	 U 	 Inf 	 0.2263889 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ETV5 	 LR 	 0.2348145 	 0.2263889 	 1.037217 	 1.395376 	 -178.117 	 -177.8503 	 1.080147 	 -6195.524 	 -6195.512 	 2.045054 	 -293.0132 
ETV5 	 N1 	 0.2473777 	 0.2263889 	 1.092711 	 1.399485 	 -174.6702 	 -174.1247 	 1.1132 	 -5688.733 	 -5688.709 	 3.386208 	 -266.5287 
ETV5 	 N2 	 0.2778079 	 0.2263889 	 1.227127 	 1.412735 	 -166.4132 	 -164.3644 	 1.166793 	 -5463.25 	 -5463.165 	 4.216372 	 -248.5006 
ETV5 	 N3 	 0.2970809 	 0.2263889 	 1.312259 	 1.427582 	 -160.7508 	 -156.014 	 1.158616 	 -7804.672 	 -7804.491 	 0.4040961 	 -352.3763 
DNMT3B 	 U 	 Inf 	 0.1694444 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3B 	 LR 	 0.1436305 	 0.1694444 	 0.8476553 	 1.395376 	 -201.7115 	 -201.4448 	 0.6607002 	 -4823.741 	 -4823.729 	 8.051325 	 -227.2334 
DNMT3B 	 N1 	 0.1826796 	 0.1694444 	 1.078109 	 1.399485 	 -189.223 	 -188.6775 	 0.822058 	 -7545.819 	 -7545.794 	 0.5296603 	 -355.5797 
DNMT3B 	 N2 	 0.1841094 	 0.1694444 	 1.086548 	 1.412735 	 -186.1604 	 -184.1116 	 0.7732596 	 -8204.783 	 -8204.698 	 0.272581 	 -379.9628 
DNMT3B 	 N3 	 0.19472 	 0.1694444 	 1.149167 	 1.427582 	 -181.028 	 -176.2912 	 0.7594079 	 -8237.931 	 -8237.749 	 0.2621265 	 -373.1519 
KDM5A 	 U 	 Inf 	 0.1993056 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDM5A 	 LR 	 0.1648704 	 0.1993056 	 0.8272241 	 1.395376 	 -195.0915 	 -194.8249 	 0.7584037 	 -5376.075 	 -5376.063 	 4.636938 	 -253.719 
KDM5A 	 N1 	 0.232659 	 0.1993056 	 1.167348 	 1.399485 	 -177.6147 	 -177.0692 	 1.046965 	 -4391.399 	 -4391.375 	 12.37587 	 -204.3189 
KDM5A 	 N2 	 0.2142418 	 0.1993056 	 1.074942 	 1.412735 	 -178.8848 	 -176.836 	 0.8998157 	 -7599.033 	 -7598.948 	 0.4992368 	 -350.9158 
KDM5A 	 N3 	 0.2311322 	 0.1993056 	 1.159688 	 1.427582 	 -172.7995 	 -168.0627 	 0.9014154 	 -8541.343 	 -8541.161 	 0.1935853 	 -387.7012 
JARID2 	 U 	 Inf 	 0.1252315 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
JARID2 	 LR 	 0.117975 	 0.1252315 	 0.9420558 	 1.395376 	 -211.1565 	 -210.8898 	 0.5426852 	 -5628.739 	 -5628.727 	 3.602552 	 -265.8347 
JARID2 	 N1 	 0.1569157 	 0.1252315 	 1.253005 	 1.399485 	 -196.5202 	 -195.9747 	 0.7061205 	 -7831.435 	 -7831.411 	 0.3981801 	 -369.2756 
JARID2 	 N2 	 0.1522191 	 0.1252315 	 1.215502 	 1.412735 	 -195.2905 	 -193.2417 	 0.6393201 	 -8694.543 	 -8694.458 	 0.1671122 	 -403.4478 
JARID2 	 N3 	 0.1604575 	 0.1252315 	 1.281287 	 1.427582 	 -190.3176 	 -185.5808 	 0.6257843 	 -9241.352 	 -9241.17 	 0.09619801 	 -421.268 
LOX 	 U 	 Inf 	 0.2118056 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LOX 	 LR 	 0.1261161 	 0.2118056 	 0.5954332 	 1.395376 	 -207.9535 	 -207.6868 	 0.5801339 	 -4957.371 	 -4957.359 	 7.045157 	 -233.6412 
LOX 	 N1 	 0.2111736 	 0.2118056 	 0.9970163 	 1.399485 	 -182.2655 	 -181.7201 	 0.9502811 	 -6088.906 	 -6088.882 	 2.270359 	 -285.7178 
LOX 	 N2 	 0.2230934 	 0.2118056 	 1.053293 	 1.412735 	 -176.9415 	 -174.8927 	 0.9369921 	 -9055.533 	 -9055.448 	 0.1165169 	 -420.758 
LOX 	 N3 	 0.2352566 	 0.2118056 	 1.11072 	 1.427582 	 -171.9505 	 -167.2137 	 0.9175008 	 -9447.718 	 -9447.536 	 0.07827659 	 -431.1637 
Wnt3 	 U 	 Inf 	 0.05972222 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Wnt3 	 LR 	 0.06920852 	 0.05972222 	 1.15884 	 1.395376 	 -236.7572 	 -236.4906 	 0.3183592 	 -6257.045 	 -6257.033 	 1.923151 	 -295.9633 
Wnt3 	 N1 	 0.06412294 	 0.05972222 	 1.073686 	 1.399485 	 -239.4757 	 -238.9302 	 0.2885532 	 -10083.43 	 -10083.4 	 0.04197865 	 -477.2633 
Wnt3 	 N2 	 0.06946491 	 0.05972222 	 1.163133 	 1.412735 	 -232.9464 	 -230.8976 	 0.2917526 	 -10546.17 	 -10546.09 	 0.02628197 	 -492.2373 
Wnt3 	 N3 	 0.07494213 	 0.05972222 	 1.254845 	 1.427582 	 -226.8606 	 -222.1238 	 0.2922743 	 -10976.86 	 -10976.68 	 0.01699011 	 -504.4893 
Gata6 	 U 	 Inf 	 0.1171296 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Gata6 	 LR 	 0.138173 	 0.1171296 	 1.179659 	 1.395376 	 -203.5709 	 -203.3042 	 0.6355958 	 -6482.733 	 -6482.721 	 1.534956 	 -306.7855 
Gata6 	 N1 	 0.1410065 	 0.1171296 	 1.20385 	 1.399485 	 -201.6515 	 -201.106 	 0.6345292 	 -6461.863 	 -6461.839 	 1.564167 	 -303.6018 
Gata6 	 N2 	 0.1833036 	 0.1171296 	 1.564963 	 1.412735 	 -186.371 	 -184.3222 	 0.7698749 	 -8295.394 	 -8295.31 	 0.2489905 	 -384.3078 
Gata6 	 N3 	 0.1999838 	 0.1171296 	 1.707372 	 1.427582 	 -179.7477 	 -175.0108 	 0.7799368 	 -8764.772 	 -8764.59 	 0.1548586 	 -398.4151 
DPPA2 	 U 	 Inf 	 0.1194444 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DPPA2 	 LR 	 0.1072132 	 0.1194444 	 0.8975985 	 1.395376 	 -215.7479 	 -215.4812 	 0.4931805 	 -4269.765 	 -4269.753 	 14.00283 	 -200.6691 
DPPA2 	 N1 	 0.2036808 	 0.1194444 	 1.705234 	 1.399485 	 -183.9996 	 -183.4541 	 0.9165635 	 -9793.215 	 -9793.191 	 0.05609713 	 -463.347 
DPPA2 	 N2 	 0.2193202 	 0.1194444 	 1.836169 	 1.412735 	 -177.7603 	 -175.7115 	 0.921145 	 -9887.599 	 -9887.514 	 0.0507444 	 -460.6572 
DPPA2 	 N3 	 0.2362001 	 0.1194444 	 1.977489 	 1.427582 	 -171.7584 	 -167.0216 	 0.9211804 	 -9881.6 	 -9881.419 	 0.0507443 	 -451.9693 
SALL1 	 U 	 Inf 	 0.1638889 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL1 	 LR 	 0.2977666 	 0.1638889 	 1.816881 	 1.395376 	 -166.7163 	 -166.4497 	 1.369726 	 -5274.72 	 -5274.708 	 5.131038 	 -248.8588 
SALL1 	 N1 	 0.3076425 	 0.1638889 	 1.877141 	 1.399485 	 -164.2051 	 -163.6597 	 1.384391 	 -6531.615 	 -6531.591 	 1.458883 	 -306.9466 
SALL1 	 N2 	 0.3257426 	 0.1638889 	 1.987582 	 1.412735 	 -158.7727 	 -156.7239 	 1.368119 	 -6565.347 	 -6565.263 	 1.40211 	 -301.3485 
SALL1 	 N3 	 0.3654775 	 0.1638889 	 2.230032 	 1.427582 	 -150.8052 	 -146.0684 	 1.425362 	 -8595.141 	 -8594.959 	 0.1834558 	 -390.2809 
NR0B1.DAX1. 	 U 	 Inf 	 0.02106481 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NR0B1.DAX1. 	 LR 	 0.03562688 	 0.02106481 	 1.691298 	 1.395376 	 -268.6304 	 -268.3637 	 0.1638836 	 -9680.002 	 -9679.99 	 0.06294002 	 -460.1011 
NR0B1.DAX1. 	 N1 	 0.03813791 	 0.02106481 	 1.810503 	 1.399485 	 -264.4162 	 -263.8707 	 0.1716206 	 -8161.399 	 -8161.375 	 0.2863659 	 -385.0981 
NR0B1.DAX1. 	 N2 	 0.040166 	 0.02106481 	 1.906782 	 1.412735 	 -259.2408 	 -257.1921 	 0.1686972 	 -10351.36 	 -10351.27 	 0.03192877 	 -482.8953 
NR0B1.DAX1. 	 N3 	 0.04613568 	 0.02106481 	 2.190177 	 1.427582 	 -250.1469 	 -245.41 	 0.1799291 	 -11466.01 	 -11465.82 	 0.0104226 	 -527.9448 
TCF3 	 U 	 Inf 	 0.243287 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TCF3 	 LR 	 0.3242736 	 0.243287 	 1.332885 	 1.395376 	 -162.623 	 -162.3563 	 1.491658 	 -5198.055 	 -5198.043 	 5.539457 	 -245.1825 
TCF3 	 N1 	 0.4394874 	 0.243287 	 1.806456 	 1.399485 	 -147.085 	 -146.5395 	 1.977693 	 -5551.165 	 -5551.141 	 3.885073 	 -259.932 
TCF3 	 N2 	 0.3508151 	 0.243287 	 1.44198 	 1.412735 	 -155.2134 	 -153.1646 	 1.473423 	 -7272.269 	 -7272.185 	 0.6919529 	 -335.2468 
TCF3 	 N3 	 0.4022492 	 0.243287 	 1.653394 	 1.427582 	 -146.2036 	 -141.4667 	 1.568772 	 -8585.636 	 -8585.455 	 0.185206 	 -389.8251 
PTPN6 	 U 	 Inf 	 0.1166667 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PTPN6 	 LR 	 0.1535015 	 0.1166667 	 1.315727 	 1.395376 	 -198.5211 	 -198.2544 	 0.7061069 	 -5528.481 	 -5528.469 	 3.982065 	 -261.0271 
PTPN6 	 N1 	 0.1687923 	 0.1166667 	 1.446791 	 1.399485 	 -193.0181 	 -192.4726 	 0.7595655 	 -8710.086 	 -8710.062 	 0.1655265 	 -411.4087 
PTPN6 	 N2 	 0.1809913 	 0.1166667 	 1.551354 	 1.412735 	 -186.9803 	 -184.9315 	 0.7601633 	 -9014.815 	 -9014.73 	 0.1213541 	 -418.8055 
PTPN6 	 N3 	 0.2012785 	 0.1166667 	 1.725244 	 1.427582 	 -179.4379 	 -174.7011 	 0.784986 	 -9074.054 	 -9073.872 	 0.1136972 	 -413.2458 
USP16 	 U 	 Inf 	 0.1303241 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
USP16 	 LR 	 0.1492231 	 0.1303241 	 1.145015 	 1.395376 	 -199.878 	 -199.6113 	 0.686426 	 -7216.302 	 -7216.29 	 0.7376143 	 -341.9616 
USP16 	 N1 	 0.1551613 	 0.1303241 	 1.190581 	 1.399485 	 -197.0599 	 -196.5144 	 0.6982259 	 -6431.587 	 -6431.563 	 1.612199 	 -302.15 
USP16 	 N2 	 0.1681937 	 0.1303241 	 1.29058 	 1.412735 	 -190.5003 	 -188.4515 	 0.7064135 	 -8558.673 	 -8558.588 	 0.1914065 	 -396.9325 
USP16 	 N3 	 0.1841513 	 0.1303241 	 1.413026 	 1.427582 	 -183.7067 	 -178.9698 	 0.7181902 	 -8634.254 	 -8634.073 	 0.1764256 	 -392.1565 
SETD1A 	 U 	 Inf 	 0.1349537 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SETD1A 	 LR 	 0.1632049 	 0.1349537 	 1.20934 	 1.395376 	 -195.5789 	 -195.3122 	 0.7507426 	 -6549.85 	 -6549.838 	 1.435412 	 -310.0039 
SETD1A 	 N1 	 0.1794282 	 0.1349537 	 1.329554 	 1.399485 	 -190.085 	 -189.5395 	 0.8074268 	 -6152.404 	 -6152.38 	 2.130812 	 -288.7626 
SETD1A 	 N2 	 0.2093942 	 0.1349537 	 1.551601 	 1.412735 	 -179.9833 	 -177.9346 	 0.8794558 	 -7632.874 	 -7632.79 	 0.4826409 	 -352.5386 
SETD1A 	 N3 	 0.2225897 	 0.1349537 	 1.649378 	 1.427582 	 -174.6072 	 -169.8703 	 0.8680998 	 -7815.009 	 -7814.828 	 0.3999445 	 -352.872 
HDAC2 	 U 	 Inf 	 0.08726852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HDAC2 	 LR 	 0.1538305 	 0.08726852 	 1.762726 	 1.395376 	 -198.4183 	 -198.1517 	 0.7076202 	 -5642.236 	 -5642.224 	 3.554306 	 -266.4819 
HDAC2 	 N1 	 0.1377675 	 0.08726852 	 1.578662 	 1.399485 	 -202.767 	 -202.2215 	 0.6199537 	 -8416.53 	 -8416.506 	 0.2219371 	 -397.3321 
HDAC2 	 N2 	 0.1418823 	 0.08726852 	 1.625813 	 1.412735 	 -198.6659 	 -196.6172 	 0.5959058 	 -8550.668 	 -8550.583 	 0.1929433 	 -396.5487 
HDAC2 	 N3 	 0.1494773 	 0.08726852 	 1.712844 	 1.427582 	 -193.7201 	 -188.9832 	 0.5829615 	 -9081.526 	 -9081.344 	 0.1128517 	 -413.6041 
LUM 	 U 	 Inf 	 0.1488426 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LUM 	 LR 	 0.2374313 	 0.1488426 	 1.595184 	 1.395376 	 -177.585 	 -177.3184 	 1.092184 	 -3538.513 	 -3538.501 	 29.07214 	 -165.6041 
LUM 	 N1 	 0.3934445 	 0.1488426 	 2.64336 	 1.399485 	 -152.3971 	 -151.8516 	 1.7705 	 -6959.479 	 -6959.455 	 0.9514524 	 -327.4635 
LUM 	 N2 	 0.3814906 	 0.1488426 	 2.563047 	 1.412735 	 -151.1897 	 -149.1409 	 1.602261 	 -8594.916 	 -8594.831 	 0.1846002 	 -398.6705 
LUM 	 N3 	 0.4050695 	 0.1488426 	 2.721462 	 1.427582 	 -145.8682 	 -141.1314 	 1.579771 	 -9127.523 	 -9127.341 	 0.1077834 	 -415.8097 
SOX13 	 U 	 Inf 	 0.2240741 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SOX13 	 LR 	 0.2016091 	 0.2240741 	 0.899743 	 1.395376 	 -185.4353 	 -185.1687 	 0.9274017 	 -5527.775 	 -5527.763 	 3.984876 	 -260.9933 
SOX13 	 N1 	 0.2233073 	 0.2240741 	 0.9965782 	 1.399485 	 -179.5838 	 -179.0384 	 1.004883 	 -5554.24 	 -5554.216 	 3.873153 	 -260.0795 
SOX13 	 N2 	 0.2336783 	 0.2240741 	 1.042862 	 1.412735 	 -174.7165 	 -172.6677 	 0.9814487 	 -6630.006 	 -6629.922 	 1.314405 	 -304.449 
SOX13 	 N3 	 0.2625337 	 0.2240741 	 1.171638 	 1.427582 	 -166.6848 	 -161.948 	 1.023882 	 -8309.429 	 -8309.248 	 0.2440565 	 -376.5805 
SMAD4 	 U 	 Inf 	 0.1363426 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMAD4 	 LR 	 0.2130067 	 0.1363426 	 1.56229 	 1.395376 	 -182.7957 	 -182.529 	 0.9798308 	 -6364.526 	 -6364.514 	 1.727355 	 -301.1172 
SMAD4 	 N1 	 0.2185237 	 0.1363426 	 1.602755 	 1.399485 	 -180.6232 	 -180.0778 	 0.9833568 	 -6920.959 	 -6920.935 	 0.9887795 	 -325.6164 
SMAD4 	 N2 	 0.2575697 	 0.1363426 	 1.889136 	 1.412735 	 -170.0439 	 -167.9951 	 1.081793 	 -7590.875 	 -7590.79 	 0.5033223 	 -350.5246 
SMAD4 	 N3 	 0.2780904 	 0.1363426 	 2.039645 	 1.427582 	 -163.9216 	 -159.1848 	 1.084553 	 -8792.455 	 -8792.273 	 0.1506346 	 -399.7425 
SEMA6A 	 U 	 Inf 	 0.1747685 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SEMA6A 	 LR 	 0.1667915 	 0.1747685 	 0.9543567 	 1.395376 	 -194.5355 	 -194.2688 	 0.7672409 	 -4044.754 	 -4044.742 	 17.5323 	 -189.8794 
SEMA6A 	 N1 	 0.2932328 	 0.1747685 	 1.677836 	 1.399485 	 -166.5078 	 -165.9623 	 1.319548 	 -6956.009 	 -6955.984 	 0.9547567 	 -327.2971 
SEMA6A 	 N2 	 0.2822663 	 0.1747685 	 1.615087 	 1.412735 	 -165.649 	 -163.6002 	 1.185519 	 -8238.089 	 -8238.005 	 0.2636606 	 -381.5599 
SEMA6A 	 N3 	 0.3271962 	 0.1747685 	 1.872169 	 1.427582 	 -156.1162 	 -151.3793 	 1.276065 	 -8617.469 	 -8617.288 	 0.1794089 	 -391.3516 
GAL 	 U 	 Inf 	 0.1976852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GAL 	 LR 	 0.434156 	 0.1976852 	 2.196199 	 1.395376 	 -148.6158 	 -148.3491 	 1.997118 	 -4841.743 	 -4841.731 	 7.907822 	 -228.0966 
GAL 	 N1 	 0.5346811 	 0.1976852 	 2.70471 	 1.399485 	 -137.674 	 -137.1286 	 2.406065 	 -6882.9 	 -6882.876 	 1.027098 	 -323.7914 
GAL 	 N2 	 0.6020806 	 0.1976852 	 3.045654 	 1.412735 	 -129.2871 	 -127.2383 	 2.528739 	 -7603.467 	 -7603.382 	 0.4970304 	 -351.1284 
GAL 	 N3 	 0.662155 	 0.1976852 	 3.349543 	 1.427582 	 -122.279 	 -117.5422 	 2.582404 	 -8294.823 	 -8294.641 	 0.2476439 	 -375.88 
SALL4 	 U 	 Inf 	 0.16875 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL4 	 LR 	 0.1534065 	 0.16875 	 0.9090754 	 1.395376 	 -198.5508 	 -198.2842 	 0.7056698 	 -4554.08 	 -4554.068 	 10.54053 	 -214.3026 
SALL4 	 N1 	 0.2916377 	 0.16875 	 1.728224 	 1.399485 	 -166.7696 	 -166.2241 	 1.31237 	 -7600.811 	 -7600.787 	 0.5013468 	 -358.2167 
SALL4 	 N2 	 0.286124 	 0.16875 	 1.69555 	 1.412735 	 -164.9974 	 -162.9486 	 1.201721 	 -8894.162 	 -8894.077 	 0.1368993 	 -413.0199 
SALL4 	 N3 	 0.3130708 	 0.16875 	 1.855235 	 1.427582 	 -158.2344 	 -153.4976 	 1.220976 	 -9260.602 	 -9260.421 	 0.09436563 	 -422.1911 
HESX1 	 U 	 Inf 	 0.07199074 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HESX1 	 LR 	 0.1249593 	 0.07199074 	 1.735769 	 1.395376 	 -208.3958 	 -208.1291 	 0.5748127 	 -6580.446 	 -6580.434 	 1.392203 	 -311.471 
